session_id,total_ms,avg_ms_per_song,songs_in_session,session_start_hour,session_end_hour,avg_hour,day_of_week,unique_artists,first_artist,unique_tracks,session_start,session_end,session_duration_minutes,is_weekend,day_of_week_num,cluster
4209,1600906,123146.61538461539,13,5,6,5.384615384615385,Wednesday,9,Dua Lipa,10,2022-01-26 05:12:00+00:00,2022-01-26 06:10:06+00:00,58.1,0,2,2
4210,2707105,169194.0625,16,14,15,14.9375,Wednesday,12,AK,15,2022-01-26 14:57:28+00:00,2022-01-26 15:43:23+00:00,45.916666666666664,0,2,2
4211,650618,162654.5,4,17,17,17.0,Wednesday,4,DREAMERS,4,2022-01-26 17:10:58+00:00,2022-01-26 17:21:50+00:00,10.866666666666667,0,2,0
4212,1557940,173104.44444444444,9,20,20,20.0,Wednesday,8,Jonas Brothers,9,2022-01-26 20:19:01+00:00,2022-01-26 20:44:16+00:00,25.25,0,2,0
4213,1427717,178464.625,8,0,0,0.0,Thursday,8,Jason Derulo,8,2022-01-27 00:16:05+00:00,2022-01-27 00:45:26+00:00,29.35,0,3,3
4214,481475,96295.0,5,1,2,1.8,Thursday,4,TWICE,5,2022-01-27 01:58:46+00:00,2022-01-27 02:08:31+00:00,9.75,0,3,3
4215,2462909,136828.27777777778,18,3,4,3.7777777777777777,Thursday,15,Clean Bandit,18,2022-01-27 03:41:35+00:00,2022-01-27 04:52:55+00:00,71.33333333333333,0,3,2
4216,182533,182533.0,1,5,5,5.0,Thursday,1,MONSTA X,1,2022-01-27 05:33:37+00:00,2022-01-27 05:33:37+00:00,0.0,0,3,3
4217,2922481,182655.0625,16,6,6,6.0,Thursday,6,Alan Walker,16,2022-01-27 06:09:56+00:00,2022-01-27 06:57:24+00:00,47.46666666666667,0,3,2
4218,1261206,126120.6,10,14,14,14.0,Thursday,2,BTS,8,2022-01-27 14:01:56+00:00,2022-01-27 14:43:29+00:00,41.55,0,3,0
4219,2039551,84981.29166666667,24,15,16,15.041666666666666,Thursday,17,BTS,21,2022-01-27 15:13:37+00:00,2022-01-27 16:03:08+00:00,49.516666666666666,0,3,2
4220,2651629,165726.8125,16,17,17,17.0,Thursday,13,ATEEZ,15,2022-01-27 17:09:47+00:00,2022-01-27 17:53:55+00:00,44.13333333333333,0,3,2
4221,1269463,115405.72727272728,11,19,20,19.181818181818183,Thursday,2,Maroon 5,10,2022-01-27 19:45:48+00:00,2022-01-27 20:04:02+00:00,18.233333333333334,0,3,0
4222,1185194,131688.22222222222,9,21,22,21.333333333333332,Thursday,5,BTS,9,2022-01-27 21:27:46+00:00,2022-01-27 22:07:33+00:00,39.78333333333333,0,3,0
4223,509431,72775.85714285714,7,23,23,23.0,Thursday,4,ROSALÍA,5,2022-01-27 23:02:40+00:00,2022-01-27 23:36:01+00:00,33.35,0,3,0
4224,2873199,110507.65384615384,26,1,2,1.2692307692307692,Friday,15,CNCO,19,2022-01-28 01:08:13+00:00,2022-01-28 02:24:54+00:00,76.68333333333334,0,4,2
4225,238613,238613.0,1,3,3,3.0,Friday,1,MONSTA X,1,2022-01-28 03:31:05+00:00,2022-01-28 03:31:05+00:00,0.0,0,4,3
4226,1684534,112302.26666666666,15,5,7,6.133333333333334,Friday,8,Charlie Puth,9,2022-01-28 05:53:23+00:00,2022-01-28 07:07:56+00:00,74.55,0,4,2
4227,2215324,130313.17647058824,17,14,14,14.0,Friday,12,Måneskin,15,2022-01-28 14:21:52+00:00,2022-01-28 14:57:40+00:00,35.8,0,4,2
4228,197478,98739.0,2,15,15,15.0,Friday,2,Coldplay,2,2022-01-28 15:43:28+00:00,2022-01-28 15:45:35+00:00,2.1166666666666667,0,4,0
4229,1213988,134887.55555555556,9,16,16,16.0,Friday,2,MONSTA X,5,2022-01-28 16:21:01+00:00,2022-01-28 16:58:38+00:00,37.61666666666667,0,4,0
4230,809172,161834.4,5,19,19,19.0,Friday,3,Charlie Puth,4,2022-01-28 19:02:48+00:00,2022-01-28 19:16:40+00:00,13.866666666666667,0,4,0
4231,122271,122271.0,1,23,23,23.0,Friday,1,DREAMERS,1,2022-01-28 23:31:44+00:00,2022-01-28 23:31:44+00:00,0.0,0,4,0
4232,1120712,101882.90909090909,11,1,2,1.0909090909090908,Saturday,7,The Chainsmokers,9,2022-01-29 01:13:19+00:00,2022-01-29 02:13:52+00:00,60.55,1,5,3
4233,507494,126873.5,4,5,5,5.0,Saturday,2,The Chainsmokers,2,2022-01-29 05:40:07+00:00,2022-01-29 05:47:46+00:00,7.65,1,5,3
4234,174056,174056.0,1,16,16,16.0,Saturday,1,Mabel,1,2022-01-29 16:51:37+00:00,2022-01-29 16:51:37+00:00,0.0,1,5,0
4235,606211,121242.2,5,20,20,20.0,Saturday,3,MONSTA X,3,2022-01-29 20:17:47+00:00,2022-01-29 20:51:49+00:00,34.03333333333333,1,5,0
4236,2202554,157325.2857142857,14,21,22,21.285714285714285,Saturday,13,J Balvin,14,2022-01-29 21:33:30+00:00,2022-01-29 22:09:27+00:00,35.95,1,5,2
4237,72643,72643.0,1,23,23,23.0,Saturday,1,Måneskin,1,2022-01-29 23:26:45+00:00,2022-01-29 23:26:45+00:00,0.0,1,5,0
4238,4509728,161061.7142857143,28,0,0,0.0,Sunday,12,J Balvin,14,2022-01-30 00:02:59+00:00,2022-01-30 00:38:56+00:00,35.95,1,6,2
4239,236912,118456.0,2,2,2,2.0,Sunday,1,King,1,2022-01-30 02:01:52+00:00,2022-01-30 02:01:52+00:00,0.0,1,6,3
4240,4343402,98713.68181818182,44,2,3,2.227272727272727,Sunday,7,King,13,2022-01-30 02:33:56+00:00,2022-01-30 03:21:19+00:00,47.38333333333333,1,6,2
4241,1030743,147249.0,7,4,4,4.0,Sunday,5,Bon Jovi,7,2022-01-30 04:03:23+00:00,2022-01-30 04:20:19+00:00,16.933333333333334,1,6,3
4242,2156957,119830.94444444444,18,7,8,7.111111111111111,Sunday,12,AK,17,2022-01-30 07:00:04+00:00,2022-01-30 08:06:58+00:00,66.9,1,6,2
4243,1323,1323.0,1,16,16,16.0,Sunday,1,G-Eazy,1,2022-01-30 16:08:47+00:00,2022-01-30 16:08:47+00:00,0.0,1,6,0
4244,1469968,183746.0,8,21,22,21.25,Sunday,7,MONSTA X,8,2022-01-30 21:44:28+00:00,2022-01-30 22:06:37+00:00,22.15,1,6,0
4245,8591767,159106.7962962963,54,4,7,5.537037037037037,Monday,36,Avicii,48,2022-01-31 04:09:21+00:00,2022-01-31 07:36:54+00:00,207.55,0,0,1
4246,1491886,99459.06666666667,15,14,14,14.0,Monday,13,Zedd,14,2022-01-31 14:28:10+00:00,2022-01-31 14:54:39+00:00,26.483333333333334,0,0,2
4247,433348,72224.66666666667,6,15,15,15.0,Monday,4,Agust D,4,2022-01-31 15:32:29+00:00,2022-01-31 15:56:41+00:00,24.2,0,0,0
4248,2322367,178643.61538461538,13,17,17,17.0,Monday,10,Paloalto,12,2022-01-31 17:10:20+00:00,2022-01-31 17:49:03+00:00,38.71666666666667,0,0,2
4249,495632,165210.66666666666,3,19,20,19.666666666666668,Monday,3,Nirvana,3,2022-01-31 19:38:59+00:00,2022-01-31 20:04:38+00:00,25.65,0,0,0
4250,1628769,116340.64285714286,14,2,3,2.0714285714285716,Tuesday,12,Atif Aslam,14,2022-02-01 02:19:26+00:00,2022-02-01 03:00:37+00:00,41.18333333333333,0,1,2
4251,1433394,102385.28571428571,14,3,4,3.7142857142857144,Tuesday,9,Charlie Puth,12,2022-02-01 03:45:48+00:00,2022-02-01 04:19:07+00:00,33.31666666666667,0,1,2
4252,446384,111596.0,4,5,5,5.0,Tuesday,4,MONSTA X,4,2022-02-01 05:26:43+00:00,2022-02-01 05:36:26+00:00,9.716666666666667,0,1,3
4253,2007187,167265.58333333334,12,6,7,6.166666666666667,Tuesday,12,Camila Cabello,12,2022-02-01 06:33:04+00:00,2022-02-01 07:08:31+00:00,35.45,0,1,2
4254,1950294,150022.61538461538,13,13,14,13.692307692307692,Tuesday,11,BTS,13,2022-02-01 13:47:20+00:00,2022-02-01 14:46:32+00:00,59.2,0,1,2
4255,516405,172135.0,3,22,22,22.0,Tuesday,3,j-hope,3,2022-02-01 22:14:31+00:00,2022-02-01 22:21:56+00:00,7.416666666666667,0,1,0
4256,8259748,161955.8431372549,51,0,3,1.5294117647058822,Wednesday,36,HWASA,48,2022-02-02 00:51:43+00:00,2022-02-02 03:08:17+00:00,136.56666666666666,0,2,1
4257,1320800,120072.72727272728,11,3,4,3.727272727272727,Wednesday,9,RM,9,2022-02-02 03:54:58+00:00,2022-02-02 04:21:23+00:00,26.416666666666668,0,2,3
4258,2689635,149424.16666666666,18,7,8,7.055555555555555,Wednesday,10,Dua Lipa,17,2022-02-02 07:07:36+00:00,2022-02-02 08:00:05+00:00,52.483333333333334,0,2,2
4259,1618584,107905.6,15,14,14,14.0,Wednesday,10,BTS,13,2022-02-02 14:32:01+00:00,2022-02-02 14:59:14+00:00,27.216666666666665,0,2,2
4260,1778940,104643.5294117647,17,16,16,16.0,Wednesday,10,Little Mix,12,2022-02-02 16:09:29+00:00,2022-02-02 16:39:18+00:00,29.816666666666666,0,2,2
4261,59360,59360.0,1,22,22,22.0,Wednesday,1,Tanishk Bagchi,1,2022-02-02 22:23:09+00:00,2022-02-02 22:23:09+00:00,0.0,0,2,0
4262,46691,46691.0,1,4,4,4.0,Thursday,1,Joe Hisaishi,1,2022-02-03 04:42:40+00:00,2022-02-03 04:42:40+00:00,0.0,0,3,3
4263,2128575,163736.53846153847,13,5,6,5.153846153846154,Thursday,7,Tanishk Bagchi,11,2022-02-03 05:29:16+00:00,2022-02-03 06:04:10+00:00,34.9,0,3,3
4264,2454138,136341.0,18,14,14,14.0,Thursday,17,The Weeknd,18,2022-02-03 14:17:18+00:00,2022-02-03 14:58:14+00:00,40.93333333333333,0,3,2
4265,1659278,97604.58823529411,17,16,17,16.58823529411765,Thursday,10,Bo Burnham,12,2022-02-03 16:22:03+00:00,2022-02-03 17:13:05+00:00,51.03333333333333,0,3,2
4266,804612,134102.0,6,19,20,19.666666666666668,Thursday,6,Static & Ben El,6,2022-02-03 19:56:36+00:00,2022-02-03 20:18:23+00:00,21.783333333333335,0,3,0
4267,1232232,102686.0,12,21,21,21.0,Thursday,7,Static & Ben El,9,2022-02-03 21:07:39+00:00,2022-02-03 21:22:29+00:00,14.833333333333334,0,3,0
4268,804967,160993.4,5,22,22,22.0,Thursday,5,Måneskin,5,2022-02-03 22:01:05+00:00,2022-02-03 22:12:57+00:00,11.866666666666667,0,3,0
4269,202424,101212.0,2,1,1,1.0,Friday,2,BTS,2,2022-02-04 01:39:16+00:00,2022-02-04 01:39:17+00:00,0.016666666666666666,0,4,3
4270,1858602,132757.2857142857,14,14,14,14.0,Friday,9,BTS,11,2022-02-04 14:24:44+00:00,2022-02-04 14:53:04+00:00,28.333333333333332,0,4,2
4271,441504,110376.0,4,16,16,16.0,Friday,3,Eagles,3,2022-02-04 16:13:36+00:00,2022-02-04 16:17:27+00:00,3.85,0,4,0
4272,707391,88423.875,8,17,17,17.0,Friday,5,JT Music,7,2022-02-04 17:06:23+00:00,2022-02-04 17:14:54+00:00,8.516666666666667,0,4,0
4273,506543,126635.75,4,17,17,17.0,Friday,4,Imagine Dragons,4,2022-02-04 17:48:25+00:00,2022-02-04 17:54:21+00:00,5.933333333333334,0,4,0
4274,955423,159237.16666666666,6,19,20,19.166666666666668,Friday,5,Alan Walker,5,2022-02-04 19:24:33+00:00,2022-02-04 20:00:35+00:00,36.03333333333333,0,4,0
4275,1426623,158513.66666666666,9,21,21,21.0,Friday,8,ROSALÍA,9,2022-02-04 21:30:01+00:00,2022-02-04 21:51:47+00:00,21.766666666666666,0,4,0
4276,278909,139454.5,2,23,23,23.0,Friday,2,MONSTA X,2,2022-02-04 23:09:36+00:00,2022-02-04 23:14:45+00:00,5.15,0,4,0
4277,220436,110218.0,2,2,2,2.0,Saturday,2,MONSTA X,2,2022-02-05 02:08:21+00:00,2022-02-05 02:08:21+00:00,0.0,1,5,3
4278,0,0.0,1,4,4,4.0,Saturday,1,Dua Lipa,1,2022-02-05 04:43:53+00:00,2022-02-05 04:43:53+00:00,0.0,1,5,3
4279,749096,149819.2,5,16,17,16.4,Saturday,5,Jason Derulo,5,2022-02-05 16:54:04+00:00,2022-02-05 17:04:18+00:00,10.233333333333333,1,5,0
4280,1105806,122867.33333333333,9,18,18,18.0,Saturday,7,Sean Paul,7,2022-02-05 18:15:24+00:00,2022-02-05 18:54:08+00:00,38.733333333333334,1,5,0
4281,947747,135392.42857142858,7,19,19,19.0,Saturday,7,Maroon 5,7,2022-02-05 19:44:47+00:00,2022-02-05 19:58:37+00:00,13.833333333333334,1,5,0
4282,1480141,92508.8125,16,1,1,1.0,Sunday,13,BTS,16,2022-02-06 01:09:40+00:00,2022-02-06 01:33:26+00:00,23.766666666666666,1,6,2
4283,1051531,175255.16666666666,6,7,7,7.0,Sunday,2,The Chainsmokers,6,2022-02-06 07:15:55+00:00,2022-02-06 07:31:25+00:00,15.5,1,6,3
4284,2094924,99758.28571428571,21,14,16,15.0,Sunday,6,BTS,12,2022-02-06 14:40:34+00:00,2022-02-06 16:03:08+00:00,82.56666666666666,1,6,2
4285,2191099,156507.07142857142,14,17,18,17.428571428571427,Sunday,11,BTS,14,2022-02-06 17:08:18+00:00,2022-02-06 18:13:54+00:00,65.6,1,6,2
4286,2852243,142612.15,20,1,2,1.25,Monday,17,Imagine Dragons,20,2022-02-07 01:24:03+00:00,2022-02-07 02:14:22+00:00,50.31666666666667,0,0,2
4287,1024988,93180.72727272728,11,4,5,4.909090909090909,Monday,8,Lil Nas X,9,2022-02-07 04:56:02+00:00,2022-02-07 05:33:46+00:00,37.733333333333334,0,0,3
4288,1387375,138737.5,10,6,6,6.0,Monday,6,EXO,10,2022-02-07 06:13:57+00:00,2022-02-07 06:33:58+00:00,20.016666666666666,0,0,3
4289,2229536,117344.0,19,14,15,14.210526315789474,Monday,13,RM,14,2022-02-07 14:26:25+00:00,2022-02-07 15:31:41+00:00,65.26666666666667,0,0,2
4290,5319804,108567.42857142857,49,16,17,16.387755102040817,Monday,24,ROSALÍA,31,2022-02-07 16:05:55+00:00,2022-02-07 17:53:58+00:00,108.05,0,0,1
4291,943767,188753.4,5,19,19,19.0,Monday,1,EXO,1,2022-02-07 19:40:19+00:00,2022-02-07 19:52:55+00:00,12.6,0,0,0
4292,85892,85892.0,1,21,21,21.0,Monday,1,EXO,1,2022-02-07 21:33:05+00:00,2022-02-07 21:33:05+00:00,0.0,0,0,0
4293,382309,63718.166666666664,6,22,22,22.0,Monday,5,Eminem,6,2022-02-07 22:38:09+00:00,2022-02-07 22:41:53+00:00,3.7333333333333334,0,0,0
4294,2303384,153558.93333333332,15,0,1,0.3333333333333333,Tuesday,10,Post Malone,14,2022-02-08 00:39:00+00:00,2022-02-08 01:40:32+00:00,61.53333333333333,0,1,2
4295,1216181,173740.14285714287,7,2,2,2.0,Tuesday,7,The Living Tombstone,7,2022-02-08 02:18:07+00:00,2022-02-08 02:36:46+00:00,18.65,0,1,3
4296,1518822,126568.5,12,3,4,3.4166666666666665,Tuesday,11,The Living Tombstone,11,2022-02-08 03:52:59+00:00,2022-02-08 04:16:02+00:00,23.05,0,1,2
4297,352343,70468.6,5,5,6,5.2,Tuesday,3,Dua Lipa,4,2022-02-08 05:51:48+00:00,2022-02-08 06:02:54+00:00,11.1,0,1,3
4298,2604038,124001.80952380953,21,13,15,13.80952380952381,Tuesday,14,EXO,19,2022-02-08 13:41:17+00:00,2022-02-08 15:44:30+00:00,123.21666666666667,0,1,2
4299,851002,121571.71428571429,7,17,17,17.0,Tuesday,7,ROSALÍA,7,2022-02-08 17:06:36+00:00,2022-02-08 17:23:37+00:00,17.016666666666666,0,1,0
4300,142757,142757.0,1,18,18,18.0,Tuesday,1,BTS,1,2022-02-08 18:03:17+00:00,2022-02-08 18:03:17+00:00,0.0,0,1,0
4301,2068784,103439.2,20,21,21,21.0,Tuesday,13,BTS,16,2022-02-08 21:06:24+00:00,2022-02-08 21:43:33+00:00,37.15,0,1,2
4302,4721632,205288.34782608695,23,23,0,8.0,Tuesday,1,BTS,20,2022-02-08 23:39:01+00:00,2022-02-09 00:54:50+00:00,75.81666666666666,0,1,2
4303,917694,152949.0,6,1,1,1.0,Wednesday,2,Khalid,6,2022-02-09 01:25:05+00:00,2022-02-09 01:53:31+00:00,28.433333333333334,0,2,3
4304,30076,30076.0,1,3,3,3.0,Wednesday,1,BTS,1,2022-02-09 03:43:27+00:00,2022-02-09 03:43:27+00:00,0.0,0,2,3
4305,285000,95000.0,3,14,15,14.666666666666666,Wednesday,1,BTS,3,2022-02-09 14:57:18+00:00,2022-02-09 15:08:25+00:00,11.116666666666667,0,2,0
4306,198260,198260.0,1,15,15,15.0,Wednesday,1,BTS,1,2022-02-09 15:54:19+00:00,2022-02-09 15:54:19+00:00,0.0,0,2,0
4307,569471,142367.75,4,21,21,21.0,Wednesday,4,BTS,4,2022-02-09 21:46:00+00:00,2022-02-09 21:52:49+00:00,6.816666666666666,0,2,0
4308,117763,117763.0,1,4,4,4.0,Thursday,1,Tiësto,1,2022-02-10 04:56:36+00:00,2022-02-10 04:56:36+00:00,0.0,0,3,3
4309,1197483,119748.3,10,14,14,14.0,Thursday,8,The Weeknd,9,2022-02-10 14:31:59+00:00,2022-02-10 14:48:01+00:00,16.033333333333335,0,3,0
4310,443554,110888.5,4,15,15,15.0,Thursday,4,Jonas Blue,4,2022-02-10 15:20:20+00:00,2022-02-10 15:23:20+00:00,3.0,0,3,0
4311,1423322,88957.625,16,17,17,17.0,Thursday,14,5 Seconds of Summer,14,2022-02-10 17:18:48+00:00,2022-02-10 17:40:50+00:00,22.033333333333335,0,3,2
4312,4416422,126183.4857142857,35,18,20,19.057142857142857,Thursday,19,Topic,23,2022-02-10 18:41:59+00:00,2022-02-10 20:21:44+00:00,99.75,0,3,1
4313,707993,176998.25,4,20,21,20.75,Thursday,4,EXO,4,2022-02-10 20:54:25+00:00,2022-02-10 21:21:52+00:00,27.45,0,3,0
4314,979221,122402.625,8,0,0,0.0,Friday,6,BTS,6,2022-02-11 00:16:53+00:00,2022-02-11 00:30:12+00:00,13.316666666666666,0,4,3
4315,232690,77563.33333333333,3,1,1,1.0,Friday,2,Charlie Puth,2,2022-02-11 01:04:13+00:00,2022-02-11 01:06:44+00:00,2.5166666666666666,0,4,3
4316,492671,54741.22222222222,9,2,2,2.0,Friday,3,ATEEZ,4,2022-02-11 02:17:43+00:00,2022-02-11 02:37:42+00:00,19.983333333333334,0,4,3
4317,2081328,115629.33333333333,18,5,6,5.722222222222222,Friday,12,Post Malone,15,2022-02-11 05:50:27+00:00,2022-02-11 06:41:13+00:00,50.766666666666666,0,4,2
4318,1545160,128763.33333333333,12,13,14,13.416666666666666,Friday,7,Topic,7,2022-02-11 13:33:46+00:00,2022-02-11 14:14:44+00:00,40.96666666666667,0,4,0
4319,891196,68553.53846153847,13,15,15,15.0,Friday,6,Charlie Puth,6,2022-02-11 15:22:05+00:00,2022-02-11 15:36:54+00:00,14.816666666666666,0,4,0
4320,3929770,163740.41666666666,24,18,19,18.708333333333332,Friday,21,Tesher,23,2022-02-11 18:34:40+00:00,2022-02-11 19:58:37+00:00,83.95,0,4,2
4321,556050,111210.0,5,20,20,20.0,Friday,3,BTS,3,2022-02-11 20:49:59+00:00,2022-02-11 20:57:36+00:00,7.616666666666666,0,4,0
4322,742967,148593.4,5,21,21,21.0,Friday,4,Topic,5,2022-02-11 21:32:04+00:00,2022-02-11 21:42:36+00:00,10.533333333333333,0,4,0
4323,3557926,131775.03703703705,27,0,2,0.5925925925925926,Saturday,20,The Weeknd,22,2022-02-12 00:31:51+00:00,2022-02-12 02:03:11+00:00,91.33333333333333,1,5,2
4324,1029063,147009.0,7,7,7,7.0,Saturday,3,Imagine Dragons,3,2022-02-12 07:19:52+00:00,2022-02-12 07:34:15+00:00,14.383333333333333,1,5,3
4325,1118870,159838.57142857142,7,19,20,19.714285714285715,Saturday,2,Topic,2,2022-02-12 19:52:33+00:00,2022-02-12 20:16:55+00:00,24.366666666666667,1,5,0
4326,150883,150883.0,1,22,22,22.0,Saturday,1,Jung Kook,1,2022-02-12 22:36:58+00:00,2022-02-12 22:36:58+00:00,0.0,1,5,0
4327,707732,117955.33333333333,6,23,23,23.0,Saturday,2,Jung Kook,2,2022-02-12 23:25:05+00:00,2022-02-12 23:35:54+00:00,10.816666666666666,1,5,0
4328,551227,91871.16666666667,6,1,1,1.0,Sunday,3,Topic,3,2022-02-13 01:07:42+00:00,2022-02-13 01:16:15+00:00,8.55,1,6,3
4329,644676,107446.0,6,4,4,4.0,Sunday,4,Jung Kook,5,2022-02-13 04:32:58+00:00,2022-02-13 04:43:41+00:00,10.716666666666667,1,6,3
4330,1163804,129311.55555555556,9,6,6,6.0,Sunday,4,Vishal-Shekhar,4,2022-02-13 06:10:39+00:00,2022-02-13 06:27:35+00:00,16.933333333333334,1,6,3
4331,1546791,128899.25,12,17,18,17.583333333333332,Sunday,7,Jung Kook,10,2022-02-13 17:35:55+00:00,2022-02-13 18:28:02+00:00,52.11666666666667,1,6,2
4332,792618,99077.25,8,23,0,20.125,Sunday,6,Doja Cat,7,2022-02-13 23:39:43+00:00,2022-02-14 00:05:12+00:00,25.483333333333334,1,6,0
4333,4896636,153019.875,32,1,3,1.875,Monday,22,Post Malone,27,2022-02-14 01:13:57+00:00,2022-02-14 03:16:04+00:00,122.11666666666666,0,0,1
4334,1539009,118385.30769230769,13,6,6,6.0,Monday,11,Dua Lipa,13,2022-02-14 06:03:11+00:00,2022-02-14 06:40:31+00:00,37.333333333333336,0,0,2
4335,3416914,142371.41666666666,24,14,15,14.375,Monday,18,Topic,22,2022-02-14 14:03:10+00:00,2022-02-14 15:37:06+00:00,93.93333333333334,0,0,2
4336,2749231,109969.24,25,18,19,18.28,Monday,17,BTS,19,2022-02-14 18:32:15+00:00,2022-02-14 19:15:16+00:00,43.016666666666666,0,0,2
4337,1843139,87768.52380952382,21,21,22,21.38095238095238,Monday,16,ATEEZ,18,2022-02-14 21:06:21+00:00,2022-02-14 22:11:15+00:00,64.9,0,0,2
4338,659200,109866.66666666667,6,1,1,1.0,Tuesday,6,The Cab,6,2022-02-15 01:02:21+00:00,2022-02-15 01:10:29+00:00,8.133333333333333,0,1,3
4339,1023560,113728.88888888889,9,2,2,2.0,Tuesday,5,The Weeknd,5,2022-02-15 02:09:08+00:00,2022-02-15 02:25:18+00:00,16.166666666666668,0,1,3
4340,5727953,116897.0,49,5,6,5.551020408163265,Tuesday,22,Jung Kook,38,2022-02-15 05:05:27+00:00,2022-02-15 06:59:57+00:00,114.5,0,1,1
4341,1766354,135873.38461538462,13,13,14,13.461538461538462,Tuesday,4,The Chainsmokers,12,2022-02-15 13:43:07+00:00,2022-02-15 14:19:19+00:00,36.2,0,1,0
4342,485445,97089.0,5,15,15,15.0,Tuesday,4,DJ Snake,4,2022-02-15 15:16:06+00:00,2022-02-15 15:48:06+00:00,32.0,0,1,0
4343,2343648,123349.8947368421,19,18,19,18.473684210526315,Tuesday,15,Calvin Harris,19,2022-02-15 18:40:59+00:00,2022-02-15 19:16:51+00:00,35.86666666666667,0,1,2
4344,1404761,140476.1,10,19,20,19.9,Tuesday,9,CHUNG HA,10,2022-02-15 19:57:37+00:00,2022-02-15 20:19:11+00:00,21.566666666666666,0,1,0
4345,1323011,94500.78571428571,14,21,21,21.0,Tuesday,5,MONSTA X,6,2022-02-15 21:19:35+00:00,2022-02-15 21:37:10+00:00,17.583333333333332,0,1,0
4346,3784793,118274.78125,32,3,5,4.0,Wednesday,19,ElyOtto,28,2022-02-16 03:52:14+00:00,2022-02-16 05:09:05+00:00,76.85,0,2,1
4347,2265051,151003.4,15,5,6,5.933333333333334,Wednesday,13,Becky G,14,2022-02-16 05:56:38+00:00,2022-02-16 06:33:15+00:00,36.61666666666667,0,2,2
4348,2016951,183359.18181818182,11,7,7,7.0,Wednesday,1,Nick Jonas,1,2022-02-16 07:06:26+00:00,2022-02-16 07:36:53+00:00,30.45,0,2,3
4349,3811827,173264.86363636365,22,15,16,15.590909090909092,Wednesday,8,Nick Jonas,8,2022-02-16 15:12:51+00:00,2022-02-16 16:37:12+00:00,84.35,0,2,2
4350,964655,96465.5,10,17,17,17.0,Wednesday,8,ATEEZ,8,2022-02-16 17:09:23+00:00,2022-02-16 17:25:33+00:00,16.166666666666668,0,2,0
4351,2373233,131846.27777777778,18,22,23,22.166666666666668,Wednesday,12,Becky G,16,2022-02-16 22:20:41+00:00,2022-02-16 23:06:15+00:00,45.56666666666667,0,2,2
4352,841898,93544.22222222222,9,0,0,0.0,Thursday,8,The Weeknd,8,2022-02-17 00:40:32+00:00,2022-02-17 00:52:17+00:00,11.75,0,3,3
4353,5254157,125098.97619047618,42,4,6,5.071428571428571,Thursday,23,Ava Max,35,2022-02-17 04:26:52+00:00,2022-02-17 06:30:51+00:00,123.98333333333333,0,3,1
4354,1326103,147344.77777777778,9,13,14,13.88888888888889,Thursday,9,The Chainsmokers,9,2022-02-17 13:58:45+00:00,2022-02-17 14:21:39+00:00,22.9,0,3,0
4355,876449,125207.0,7,15,15,15.0,Thursday,4,Liam Payne,4,2022-02-17 15:23:14+00:00,2022-02-17 15:37:13+00:00,13.983333333333333,0,3,0
4356,1467235,163026.11111111112,9,19,19,19.0,Thursday,7,Meghan Trainor,9,2022-02-17 19:01:55+00:00,2022-02-17 19:52:31+00:00,50.6,0,3,0
4357,754133,150826.6,5,21,21,21.0,Thursday,2,BTS,2,2022-02-17 21:03:07+00:00,2022-02-17 21:12:26+00:00,9.316666666666666,0,3,0
4358,1631669,116547.78571428571,14,5,5,5.0,Friday,9,Stray Kids,9,2022-02-18 05:00:57+00:00,2022-02-18 05:32:47+00:00,31.833333333333332,0,4,3
4359,1931004,137928.85714285713,14,19,20,19.357142857142858,Friday,12,MEDUZA,12,2022-02-18 19:37:59+00:00,2022-02-18 20:17:17+00:00,39.3,0,4,2
4360,619452,206484.0,3,1,1,1.0,Saturday,2,Nick Jonas,2,2022-02-19 01:22:09+00:00,2022-02-19 01:29:27+00:00,7.3,1,5,3
4361,3459839,128142.18518518518,27,4,6,5.148148148148148,Saturday,18,Jung Kook,24,2022-02-19 04:57:25+00:00,2022-02-19 06:15:19+00:00,77.9,1,5,2
4362,671244,167811.0,4,16,16,16.0,Saturday,4,RM,4,2022-02-19 16:00:19+00:00,2022-02-19 16:11:37+00:00,11.3,1,5,0
4363,3054069,160740.47368421053,19,16,18,17.263157894736842,Saturday,15,The Weeknd,17,2022-02-19 16:42:22+00:00,2022-02-19 18:30:07+00:00,107.75,1,5,2
4364,185172,92586.0,2,19,19,19.0,Saturday,1,J Balvin,1,2022-02-19 19:03:54+00:00,2022-02-19 19:06:22+00:00,2.466666666666667,1,5,0
4365,2503715,139095.27777777778,18,2,3,2.7777777777777777,Sunday,16,David Guetta,17,2022-02-20 02:50:34+00:00,2022-02-20 03:33:02+00:00,42.46666666666667,1,6,2
4366,16041,16041.0,1,5,5,5.0,Sunday,1,j-hope,1,2022-02-20 05:15:10+00:00,2022-02-20 05:15:10+00:00,0.0,1,6,3
4367,420813,140271.0,3,17,17,17.0,Sunday,3,Nick Jonas,3,2022-02-20 17:20:59+00:00,2022-02-20 17:27:48+00:00,6.816666666666666,1,6,0
4368,1135942,103267.45454545454,11,6,6,6.0,Monday,8,Doja Cat,9,2022-02-21 06:14:46+00:00,2022-02-21 06:33:07+00:00,18.35,0,0,3
4369,201680,201680.0,1,7,7,7.0,Monday,1,Nick Jonas,1,2022-02-21 07:22:02+00:00,2022-02-21 07:22:02+00:00,0.0,0,0,3
